Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-293.503	-376.6653	83.16232	2.022455	0.9031596	0.9877845
6	-293.234	-376.373	83.13899	1.452435	0.8763921	1.511885
12	-288.6812	-371.8568	83.17556	1.484017	1.658387	0.8645749
18	-290.9385	-375.056	84.11754	1.331205	0.5856273	1.116325
24	-291.4474	-374.0049	82.55753	1.477571	2.290008	1.116325
30	-292.4043	-375.5242	83.11996	1.335496	1.017138	1.503785
36	-299.0448	-382.5607	83.51598	1.455931	0.708825	1.373395
42	-301.7463	-385.4019	83.65565	1.198671	0.8043847	1.373395
48	-304.166	-387.5737	83.40767	1.280348	0.9553223	1.373395
54	-294.7048	-378.5002	83.79548	1.552465	0.7704256	0.9761503
60	-294.7752	-378.2933	83.51805	1.486798	1.153432	0.9184137
66	-307.4161	-391.0703	83.65419	1.689424	0.951064	0.7356825
72	-300.2365	-384.1684	83.93187	1.881465	0.5075767	0.870118
78	-293.7081	-377.738	84.02986	1.938612	0.4234366	0.8597899
84	-303.5358	-387.6725	84.13675	1.730581	0.3867999	1.040996
90	-294.8496	-378.7306	83.88103	1.719798	0.538824	1.040996
96	-298.2054	-381.6756	83.47018	1.865092	0.8993003	0.8239269
102	-299.3731	-382.5723	83.19922	2.253171	0.8993003	0.3851731
108	-289.688	-373.7614	84.07336	1.788745	0.5921344	0.5592794
114	-296.1185	-380.24	84.12145	1.874752	0.5087116	0.4731516
120	-294.3753	-378.3154	83.94011	1.939774	0.577118	0.5777836
126	-296.7244	-380.7254	84.00101	1.829056	0.6150203	0.4497242
132	-295.8134	-379.6961	83.88271	1.274687	0.8441337	1.077659
138	-290.3716	-374.2641	83.89249	1.594281	0.7718658	0.8166738
144	-296.1047	-380.1325	84.02777	1.095709	0.65193	1.312874
150	-303.6029	-387.0925	83.48964	1.655575	0.8530389	1.07964
156	-301.605	-385.1318	83.52682	1.717756	0.7930131	1.051415
162	-306.4051	-388.2115	81.80639	1.29428	1.131971	2.349957
168	-300.4399	-383.1835	82.74364	1.090022	0.5158879	2.349957
174	-296.6418	-380.4364	83.79455	1.138494	0.8974988	1.22386
180	-288.6705	-372.4294	83.75891	1.130668	0.6682231	1.478002
186	-289.3227	-372.9789	83.65616	1.466594	0.6951387	1.266246
192	-285.585	-368.9902	83.40518	1.289037	1.137594	1.224838
198	-292.0997	-375.4552	83.3555	1.531088	1.257876	0.948086
204	-288.6834	-372.3404	83.65698	1.82825	0.7413005	0.8649635
210	-303.1973	-386.6919	83.49462	2.162279	0.7217043	0.6439052
216	-292.6968	-376.0323	83.33546	2.130984	0.9144176	0.4785349
222	-289.9881	-373.6822	83.69408	1.805454	0.8721265	0.5879592
228	-293.3922	-376.4977	83.10553	1.346021	0.9934376	1.524326
234	-293.9211	-377.4148	83.49377	1.452165	0.584496	1.524326
240	-298.6928	-382.902	84.20915	1.335402	0.3326465	1.410273
246	-299.5611	-382.3736	82.81251	1.59544	1.117878	1.467268
252	-297.8687	-380.6972	82.82856	1.747621	0.7736142	1.610412
258	-300.8988	-384.496	83.59717	1.057258	0.7373921	1.585927
264	-295.1643	-379.155	83.9907	0.9807113	0.6281166	1.457791
