Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-288.0564	-370.86	82.80358	1.378327	2.090254	1.08176
6	-282.937	-366.6098	83.67274	1.862759	0.6044996	1.008224
12	-292.1268	-375.2437	83.1169	1.804852	0.9592484	1.177593
18	-296.2011	-378.8765	82.67531	1.564781	0.4621703	2.146615
24	-295.0508	-378.9221	83.87123	1.257592	0.5836177	1.385946
30	-290.7475	-374.3748	83.62735	1.376946	1.119794	0.9518328
36	-294.6845	-378.6172	83.93264	1.86323	0.474031	0.9518328
42	-296.5909	-380.8039	84.21295	1.589474	0.4699452	0.952338
48	-296.4296	-379.8304	83.40081	1.37701	1.098441	1.184139
54	-310.3863	-394.4185	84.03216	1.484534	0.8188636	0.6884763
60	-303.4499	-387.1156	83.66569	1.392462	0.8928137	1.119111
66	-300.2287	-383.8297	83.60102	1.164279	0.999862	1.274884
72	-302.0579	-385.6335	83.57563	1.213684	0.9086787	1.332048
78	-314.3139	-396.9865	82.67264	1.212109	0.8328148	2.03936
84	-297.1212	-381.0954	83.97421	1.773404	0.6679546	0.5900041
90	-299.0022	-382.6258	83.62357	1.993378	0.7542466	0.6421155
96	-303.677	-387.1636	83.48658	1.775865	0.8680927	0.9471393
102	-306.5513	-389.7615	83.21025	1.869462	0.4658498	1.565883
108	-304.324	-387.9483	83.62429	1.846764	0.4713037	1.254727
114	-300.0751	-384.3716	84.29646	1.335057	0.4674943	1.121786
120	-295.9854	-379.8755	83.89014	0.9599552	0.5369863	1.647279
126	-292.9088	-376.532	83.62317	1.641854	0.5870034	1.272734
132	-308.1966	-390.9901	82.79351	2.428354	1.095178	0.7027638
138	-304.5156	-388.0181	83.50247	1.527808	0.5155021	1.54097
144	-301.3637	-384.2521	82.88841	1.032367	0.8272908	2.019668
150	-310.9956	-394.2356	83.23997	1.109082	0.5809848	1.947993
156	-313.4684	-396.7836	83.31521	1.512484	0.5809848	1.61492
162	-308.3493	-392.0588	83.70949	1.482738	0.919493	0.9621628
168	-302.1243	-386.711	84.5867	1.325737	0.3161507	1.136834
174	-308.553	-392.0112	83.4582	1.630473	0.509788	1.504409
180	-300.0311	-383.5706	83.53943	1.253163	0.9454209	1.298027
186	-299.6938	-382.6811	82.98735	1.621374	0.9058505	1.474743
192	-300.3662	-384.6294	84.26315	1.452108	0.5534086	0.8992705
198	-298.648	-382.6618	84.01377	1.792752	0.4261044	1.027293
204	-301.4699	-385.8016	84.33173	1.804084	0.4015001	0.6781928
210	-307.1863	-391.4557	84.26937	1.76502	0.4753707	0.6041047
216	-303.7558	-387.875	84.11916	1.237674	0.5533309	1.238638
222	-308.7889	-392.7967	84.00774	1.899575	0.5613643	0.5629986
228	-305.2181	-389.1243	83.90628	1.816556	0.5613643	0.8766577
234	-297.3118	-381.756	84.44419	1.958601	0.2965625	0.4433179
240	-299.1751	-381.9442	82.76904	1.385811	1.194605	1.603967
246	-290.5917	-374.6988	84.10712	1.683982	0.4000028	1.088604
252	-289.0878	-372.4117	83.32391	1.674353	0.8495232	1.213567
258	-293.0061	-375.9796	82.97354	1.335963	1.612487	1.232755
264	-292.3523	-376.0184	83.6661	1.365343	0.6093406	1.432314
270	-300.211	-383.9678	83.75674	1.543526	0.3614415	1.54872
276	-293.9397	-377.8867	83.94705	1.243446	0.6878562	1.21754
282	-303.7431	-388.0453	84.3022	1.541027	0.5078583	0.8333694
288	-292.9729	-376.7248	83.7519	1.50244	0.9690856	0.8333694
294	-299.772	-383.1738	83.40177	1.674044	1.159899	0.8285501
300	-294.59	-378.2055	83.61557	1.724826	0.8912244	0.8285501
306	-286.2618	-370.5249	84.2631	1.796125	0.3874145	0.8329861
312	-293.3261	-377.5382	84.21207	1.881161	0.4466921	0.5756281
318	-288.2276	-372.2277	84.00016	1.514907	0.6077473	1.023727
324	-286.7979	-370.8298	84.03188	1.281124	0.6383217	1.169819
330	-300.3078	-384.8094	84.5016	1.74537	0.3676656	0.5632793
336	-307.4074	-388.3269	80.91959	2.498141	3.694564	0.1644639
342	-305.8026	-389.7939	83.99134	1.562751	0.6240355	0.9609534
348	-311.2612	-394.2922	83.03107	1.84961	1.481885	0.7363357
354	-291.561	-375.8767	84.31573	1.880192	0.3936103	0.5602696
360	-299.1465	-382.6564	83.50986	1.803648	1.05681	0.5732398
366	-301.8929	-384.6231	82.7302	1.295862	1.164153	1.715385
372	-299.7291	-383.9873	84.25823	1.978489	0.3720973	0.5686415
378	-304.1235	-387.1336	83.01015	1.806385	1.681954	0.5686415
384	-311.6351	-394.1798	82.54467	1.590202	1.559596	1.40354
390	-318.6614	-402.7833	84.12185	1.282502	0.7055234	1.001329
396	-310.1892	-394.9515	84.7623	1.576942	0.2848509	0.7556682
402	-304.3844	-387.2883	82.90393	1.620254	1.610333	1.042205
408	-303.8096	-387.1187	83.30913	1.73283	1.124215	0.9066709
414	-307.1357	-389.0655	81.92978	1.619226	3.956313	0.9066709
420	-295.4316	-378.5446	83.113	1.770489	1.437188	0.7813803
426	-294.2447	-378.1384	83.89373	1.709243	0.7329578	0.7186868
432	-291.3732	-375.3101	83.93682	1.933656	0.5903786	0.4812121
438	-295.5749	-378.2725	82.69757	1.827423	2.148424	0.59516
444	-304.43	-388.0136	83.58354	2.21317	0.6343205	0.579765
450	-300.6686	-384.1292	83.46061	1.580499	1.23064	0.7931589
456	-294.3504	-377.817	83.46656	1.358666	1.356176	0.9278428
462	-291.7993	-375.4164	83.61717	1.308499	0.8975631	1.230024
468	-298.3964	-381.2694	82.873	1.497646	1.777588	1.081643
474	-299.1019	-381.1368	82.0349	1.434056	1.563903	1.881506
480	-302.066	-385.2068	83.14083	0.9409503	0.4841889	2.224725
486	-308.8106	-390.1144	81.30378	0.9005167	1.757558	2.612135
492	-300.3047	-384.3222	84.01747	1.016375	0.8297067	1.202462
498	-293.2606	-376.7624	83.50181	1.341123	0.7813101	1.403717
504	-296.4748	-379.4371	82.96227	1.621972	1.545601	1.028325
510	-294.1789	-378.2809	84.10196	1.334544	0.5351541	1.195048
516	-294.9361	-378.63	83.69389	1.36557	0.8150343	1.195048
522	-305.0283	-387.8607	82.83239	1.549608	1.326863	1.347908
528	-304.9147	-388.4237	83.50896	1.85943	0.9155491	0.7548497
